source_id,Teff,e_Teff,logg,e_logg,__Fe_H_,e__Fe_H_,__M_H_,e__M_H_,__a_M_,e__a_M_,__C_Fe_,e__C_Fe_,__N_Fe_,e__N_Fe_,__O_Fe_,e__O_Fe_,__Mg_Fe_,e__Mg_Fe_,__Al_Fe_,e__Al_Fe_,__Si_Fe_,e__Si_Fe_,__Ca_Fe_,e__Ca_Fe_,__Ti_Fe_,e__Ti_Fe_,__Mn_Fe_,e__Mn_Fe_,__Ni_Fe_,e__Ni_Fe_,__Ce_Fe_,e__Ce_Fe_
2077168097002663808,3794.6,4.6,0.956,0.025,-0.5039,0.01,-0.4839,0.0082,0.2994,0.0061,0.1805,0.0109,0.172,0.0126,0.3475,0.0097,0.3392,0.013,,,0.2157,0.0141,0.1212,0.0153,,,,,0.0987,0.0132,,
2102586568148543104,4281.7,9.8,1.257,0.044,-1.2418,0.0141,-1.2646,0.013,0.2767,0.0142,-0.3242,0.0297,0.1928,0.031,0.3157,0.0241,0.3183,0.0247,-0.0984,0.0326,0.2563,0.026,0.2161,0.0351,0.0168,0.0351,-0.418,0.0368,0.0046,0.0296,-0.1757,0.0606
2103585135164839808,4611.8,14.5,1.719,0.044,-0.7975,0.0151,-0.793,0.0134,0.2606,0.0138,-0.0542,0.0328,0.2058,0.0346,0.3875,0.034,0.3332,0.0247,0.1776,0.0411,0.27,0.0291,0.1406,0.036,0.0274,0.0432,-0.1611,0.0365,0.0549,0.0317,-0.1008,0.1109
2105680907407376768,4039.2,6.3,1.379,0.028,-0.4924,0.011,-0.4871,0.0091,0.3089,0.0073,0.1632,0.0136,0.1193,0.0158,0.3487,0.0125,0.3587,0.0149,0.2011,0.0256,0.2525,0.0168,0.1174,0.0184,0.2467,0.0204,-0.0575,0.0195,0.0866,0.0161,-0.1755,0.04
2125950576066593664,4032.9,5.7,1.285,0.028,-0.6861,0.0101,-0.6847,0.0086,0.3034,0.0073,0.1269,0.0134,0.1181,0.0155,0.3424,0.0118,0.3673,0.0145,0.2028,0.0221,0.2301,0.0157,0.143,0.0178,0.2086,0.0191,-0.101,0.0191,0.1258,0.0152,,
2134865824359513600,4043.9,6.7,0.738,0.037,-1.2714,0.012,-1.2955,0.011,0.1669,0.0113,-0.4546,0.0211,0.1294,0.0229,0.1867,0.0162,0.1908,0.0203,-0.3017,0.0249,0.1575,0.0204,0.1317,0.0269,-0.1317,0.0255,-0.2591,0.029,0.0071,0.0224,,
2157027207068219264,3885.0,8.1,0.958,0.037,-0.5808,0.016,-0.5893,0.0131,0.3106,0.0102,0.134,0.0191,0.2333,0.0212,0.3432,0.0168,0.3562,0.0209,0.009,0.0397,0.2277,0.0241,0.0752,0.0278,,,,,0.0745,0.0254,,
2195955484971283712,4025.2,6.4,0.716,0.035,-1.1329,0.0116,-1.1559,0.0104,0.1423,0.0102,-0.4,0.0188,0.1351,0.0208,0.1482,0.0149,0.1651,0.0188,-0.3177,0.0243,0.1,0.0192,0.1927,0.0244,-0.1033,0.0237,-0.2384,0.0264,-0.0411,0.0205,,
2265391740206177536,4963.9,10.7,2.399,0.029,-0.6348,0.008,-0.6088,0.0073,0.3003,0.0082,0.2254,0.021,0.0824,0.0241,0.5181,0.0278,0.3713,0.0145,0.311,0.0201,0.3088,0.0165,0.1566,0.0186,0.1961,0.0268,-0.1407,0.0196,0.0766,0.0153,-0.4718,0.0842
2269243604316675968,4555.9,13.2,0.932,0.064,-2.2721,0.0156,-2.3085,0.0167,0.2729,0.0272,-0.7896,0.0887,0.4098,0.1435,0.3534,0.049,0.2716,0.0397,-0.3045,0.0325,0.216,0.0359,0.1125,0.0643,-0.6926,0.0547,,,-0.1199,0.0485,,
2289237329915126144,4692.6,9.1,2.063,0.03,-0.7656,0.009,-0.7741,0.0081,0.1171,0.0087,-0.0779,0.0199,0.1149,0.0226,0.2555,0.0215,0.1295,0.0156,0.0384,0.0213,0.1257,0.0172,0.0895,0.0202,-0.0587,0.0255,-0.1261,0.0214,-0.0376,0.0167,-0.1086,0.0639
2342904763048460416,4402.5,8.5,1.28,0.038,-1.2891,0.0111,-1.2919,0.0105,0.2891,0.012,-0.251,0.0256,0.307,0.0273,0.3541,0.0215,0.2901,0.0206,0.1183,0.0242,0.3225,0.021,0.2588,0.0279,-0.029,0.0291,-0.3088,0.0298,0.0156,0.0228,-0.0604,0.0512
2342907928440967296,3894.7,6.1,0.485,0.037,-1.312,0.0126,-1.3339,0.0114,0.1948,0.0113,-0.3303,0.0202,0.2206,0.0219,0.2143,0.0152,0.2453,0.0206,-0.1359,0.0254,0.2276,0.0205,0.1386,0.0272,,,,,0.067,0.0227,,
2374692438775878016,4930.4,19.3,2.999,0.043,-0.4916,0.0144,-0.5091,0.0126,0.3282,0.0133,0.1571,0.0366,-0.0557,0.0387,0.5157,0.049,0.4199,0.0238,0.4041,0.0438,0.1695,0.0301,0.2639,0.0352,0.345,0.0498,-0.13,0.035,0.0779,0.0312,-0.1729,0.1749
2384189333021653504,5140.9,41.5,3.746,0.058,-0.7946,0.0154,-0.7977,0.0144,0.2887,0.0177,0.1328,0.0597,-0.2274,0.1802,0.3855,0.081,0.3472,0.0293,0.2526,0.048,0.2034,0.0366,0.4115,0.0465,0.1506,0.0662,-0.0289,0.0452,0.0969,0.04,-0.7971,0.238
2413369096017039872,4269.3,6.9,1.466,0.028,-0.5486,0.0098,-0.5492,0.0084,0.2695,0.0073,0.0643,0.0143,0.1915,0.0167,0.3111,0.0137,0.2999,0.0144,0.1795,0.0229,0.2282,0.0161,0.1213,0.0179,0.086,0.0209,-0.0733,0.019,0.0839,0.0153,-0.2095,0.0451
2417169076922869376,5087.4,28.7,2.539,0.086,-2.2518,0.0199,-2.2571,0.0263,0.3965,0.0414,0.2736,0.1627,1.3513,0.1256,1.0194,0.1457,0.4077,0.0588,,,0.4102,0.0582,,,-0.0093,0.1062,,,,,0.4585,0.2063
2433911035536085632,5310.3,20.2,2.196,0.058,-2.0672,0.0113,-2.1065,0.0158,0.3383,0.0253,-0.302,0.1026,1.0514,0.6508,-0.232,0.1092,0.3516,0.0363,-0.5035,0.0264,0.2479,0.0343,0.7647,0.0575,,,0.3407,0.0559,,,0.3349,0.1426
2440145163386493824,4131.9,6.8,0.935,0.034,-1.0772,0.0111,-1.0995,0.01,0.1401,0.01,-0.4622,0.0189,0.1915,0.021,0.1578,0.0155,0.1199,0.0183,-0.3523,0.0238,0.1199,0.0189,0.0773,0.0238,-0.1947,0.024,-0.2484,0.0256,-0.0496,0.0199,-0.1884,0.0388
2446392210498384000,4322.0,7.3,1.46,0.032,-0.9048,0.0101,-0.9049,0.009,0.2909,0.009,-0.0836,0.0179,0.1187,0.0203,0.3414,0.0161,0.3503,0.0165,0.1924,0.0226,0.3195,0.0176,0.1926,0.0212,0.0336,0.0235,-0.241,0.0227,0.0725,0.0178,0.0025,0.0455
2478456168587756160,4774.1,11.9,2.232,0.035,-0.7085,0.0107,-0.7139,0.0096,0.1588,0.0104,-0.0228,0.0252,-0.0921,0.0278,0.362,0.029,0.1865,0.0184,0.0831,0.0276,0.1117,0.0211,0.0971,0.025,0.0679,0.0326,-0.2417,0.0259,-0.0136,0.0212,-0.1534,0.0908
2499812975071040768,4301.6,7.3,1.26,0.032,-0.9137,0.0102,-0.9318,0.0092,0.1409,0.0091,-0.3389,0.0181,0.0427,0.0205,0.1704,0.0161,0.1168,0.0168,-0.2326,0.0227,0.1218,0.0178,0.1544,0.0216,-0.0466,0.0236,-0.2359,0.0231,-0.0819,0.0181,-0.1104,0.0447
2504927250328067072,4980.0,15.0,2.46,0.035,-0.5541,0.0108,-0.5464,0.0097,0.2917,0.0106,0.1435,0.0287,0.1314,0.0315,0.5882,0.0391,0.3407,0.0188,0.2593,0.0303,0.2869,0.0227,0.1689,0.026,0.1919,0.0377,-0.1326,0.0266,0.1185,0.0223,-0.3353,0.1287
2535423992030829056,5025.2,16.7,2.431,0.055,-1.8604,0.0124,-1.9024,0.0132,0.344,0.0223,0.3992,0.0735,-0.1886,0.1285,0.6011,0.0702,0.3469,0.0326,-0.321,0.0288,0.2741,0.0317,-0.0863,0.0513,,,-0.0661,0.0516,0.2155,0.0386,0.0598,0.1134
2550763901521292032,4364.6,15.3,4.621,0.034,-0.5793,0.0152,-0.5973,0.0142,0.1478,0.007,-0.0338,0.0245,,,0.1274,0.0203,0.143,0.0214,,,0.1573,0.0209,0.078,0.0234,-0.0733,0.0379,-0.2171,0.0388,-0.0251,0.0282,,
2551618187696050560,4580.6,10.6,1.22,0.046,-1.641,0.012,-1.6942,0.012,0.0463,0.0164,-0.7525,0.0401,0.0145,0.0563,0.1108,0.0323,-0.0095,0.0261,-0.5498,0.0259,-0.0439,0.0254,-0.1344,0.0379,-0.2992,0.0377,-0.2607,0.0397,-0.2376,0.0298,-0.4387,0.0633
2554566906082928896,4964.5,17.0,2.378,0.056,-1.7858,0.0133,-1.8106,0.0139,0.2884,0.0222,0.1767,0.0704,-0.2692,0.1305,0.4176,0.0668,0.316,0.033,-0.233,0.0315,0.2368,0.0329,,,0.4354,0.0566,,,-0.0324,0.0402,0.0464,0.1165
2558587476508131072,4937.2,14.8,1.82,0.043,-1.1679,0.0115,-1.1849,0.0111,0.2244,0.0146,-0.3796,0.0414,0.1174,0.0417,0.4925,0.0462,0.1519,0.0237,-0.2143,0.029,0.2148,0.0258,0.1559,0.0347,-0.1287,0.043,-0.4425,0.0354,-0.0029,0.0281,-0.5727,0.1106
2580601829600164096,4824.3,13.0,2.285,0.034,-0.5328,0.011,-0.5169,0.0097,0.3007,0.01,0.0485,0.0247,0.2547,0.0275,0.4591,0.0308,0.3803,0.0181,0.4004,0.0299,0.2797,0.0216,0.2309,0.0246,0.1369,0.0339,-0.1214,0.0253,0.1047,0.0213,-0.3628,0.1064
2580992912142128512,5027.9,23.1,2.452,0.064,-1.6069,0.0165,-1.6622,0.017,0.2944,0.0262,-0.2749,0.118,-0.0398,0.1582,0.2692,0.0912,0.3262,0.0393,-0.4376,0.0438,0.1824,0.042,-0.2325,0.0663,-0.3993,0.0746,,,-0.0552,0.0526,0.1246,0.1759
2591454456042861696,5271.9,27.0,2.451,0.051,-0.8516,0.0144,-0.8565,0.0137,0.1401,0.018,0.241,0.0633,0.2124,0.0608,0.3225,0.0953,0.1278,0.0291,-0.014,0.0448,0.0939,0.0361,-0.2096,0.0465,0.0145,0.0685,-0.3229,0.045,0.0537,0.0392,-0.7105,0.258
2592172849452592896,5256.0,23.8,2.228,0.046,-0.9309,0.0122,-0.941,0.0118,0.1235,0.016,-0.3367,0.0545,0.2851,0.0915,0.3286,0.0791,0.0373,0.0256,-0.297,0.0355,0.0902,0.0304,-0.1513,0.0393,0.125,0.057,-0.2818,0.0388,-0.106,0.0324,-0.0547,0.2002
2593188145361730432,4802.1,12.8,1.855,0.046,-1.548,0.0117,-1.5661,0.0118,0.1861,0.0166,-0.3702,0.0453,0.157,0.0503,0.3339,0.042,0.174,0.0261,-0.3148,0.027,0.1411,0.0263,0.2044,0.0385,-0.4389,0.0421,-0.449,0.0398,0.0556,0.0303,0.094,0.0849
2593842900241072256,4903.3,12.2,2.228,0.035,-0.923,0.0098,-0.9297,0.0092,0.1464,0.0111,-0.3084,0.0292,0.1498,0.0313,0.3773,0.0342,0.124,0.0188,-0.1003,0.0244,0.1088,0.0207,0.2207,0.0257,-0.0107,0.0336,-0.2988,0.0267,-0.0813,0.0211,-0.1126,0.0917
2595012784907936640,5151.5,14.0,3.054,0.037,-1.1111,0.0088,-1.1165,0.0087,0.213,0.0122,-0.0451,0.0375,-0.4914,0.4092,0.463,0.0484,0.2405,0.0195,-0.1421,0.0219,0.1894,0.021,0.2569,0.0272,-0.0683,0.0373,-0.3373,0.0281,0.0154,0.0214,-0.8271,0.1086
2612731655307937280,4644.5,11.6,1.473,0.045,-1.5056,0.0123,-1.5206,0.0121,0.3038,0.0159,-0.474,0.0396,0.2472,0.0394,0.3948,0.0344,0.3048,0.0256,-0.1401,0.0278,0.2791,0.0259,0.3001,0.0373,-0.5471,0.0392,-0.6208,0.0388,0.0334,0.0299,-0.269,0.0736
2613292303158865024,5068.3,24.6,2.26,0.05,-0.7562,0.016,-0.7342,0.0146,0.2493,0.0173,0.0752,0.0535,0.0675,0.0529,0.4641,0.0735,0.3084,0.0291,0.2251,0.0501,0.1755,0.0367,0.1685,0.046,0.1334,0.0647,-0.049,0.0448,0.002,0.0401,-0.0268,0.2294
2618359849171681280,4752.2,14.1,1.319,0.063,-2.3419,0.0141,-2.382,0.0156,0.375,0.0275,-0.4054,0.1175,0.594,0.1209,0.4211,0.0588,0.3316,0.0392,,,0.3213,0.0348,0.5183,0.0634,-0.6484,0.0562,0.2662,0.0642,,,,
2619884906159368832,4886.5,11.4,2.461,0.031,-0.5679,0.0091,-0.557,0.0082,0.2874,0.0088,0.0027,0.0219,0.2669,0.0248,0.4834,0.0279,0.3593,0.0157,0.3629,0.0237,0.2413,0.0182,0.1842,0.0206,0.1778,0.029,-0.127,0.0215,0.0508,0.0173,0.0253,0.0905
2621237610403621632,3955.3,5.2,0.981,0.026,-0.5429,0.0099,-0.545,0.0082,0.1146,0.0065,-0.0327,0.0118,0.1815,0.0138,0.1409,0.0106,0.1347,0.0134,-0.079,0.0216,0.0602,0.0147,0.0251,0.0161,0.023,0.0174,-0.0133,0.0173,0.0156,0.0138,,
2627296748401886208,4749.8,14.5,2.093,0.045,-1.09,0.0134,-1.0934,0.0126,0.3263,0.015,-0.0756,0.0386,-0.0881,0.0393,0.4772,0.0397,0.3231,0.0252,0.1257,0.0347,0.3256,0.0281,0.2516,0.0372,-0.0034,0.044,-0.2675,0.0379,-0.0529,0.0312,0.1104,0.1067
2635263259900907776,4992.8,12.9,2.451,0.032,-0.6154,0.0092,-0.593,0.0084,0.2619,0.0094,0.1573,0.0252,0.1095,0.0281,0.3849,0.034,0.3546,0.0166,0.2567,0.0246,0.2134,0.0194,0.1462,0.0222,0.2005,0.0321,-0.149,0.023,0.0926,0.0186,-0.264,0.106
2677609404056531328,4652.6,8.7,2.31,0.029,-0.698,0.0089,-0.6984,0.008,0.2692,0.0083,0.0209,0.0184,-0.0624,0.0212,0.3578,0.0199,0.341,0.0151,0.2595,0.0214,0.1312,0.0167,0.2155,0.0193,-0.0684,0.0244,-0.2336,0.0205,0.0443,0.0161,-0.1981,0.0615
2686534655336003584,4371.9,7.5,1.866,0.029,-0.5903,0.0098,-0.5882,0.0084,0.3107,0.0077,0.0952,0.0155,0.1313,0.018,0.3635,0.0152,0.3614,0.0148,0.3248,0.023,0.2497,0.0165,0.1854,0.0186,0.182,0.0222,-0.1529,0.0198,0.094,0.0159,-0.3944,0.0501
2688126748172507392,4722.9,12.9,2.353,0.039,-0.8281,0.0122,-0.8348,0.0111,0.3157,0.0121,0.0722,0.0295,0.087,0.0316,0.4693,0.032,0.372,0.0212,0.3092,0.0317,0.313,0.0243,0.2278,0.0299,0.3753,0.0371,-0.2125,0.0307,0.0753,0.0255,-0.4384,0.0971
2706114376150050176,4917.0,16.7,2.304,0.041,-0.7672,0.0129,-0.7429,0.0117,0.284,0.0133,-0.0675,0.0362,0.1971,0.0379,0.3705,0.0451,0.3648,0.0229,0.2785,0.0362,0.2355,0.0274,0.2825,0.0334,0.0784,0.045,-0.1898,0.0337,0.099,0.0287,,
2711816207229071232,6059.0,62.3,4.382,0.048,-0.5086,0.0129,-0.5074,0.0117,0.219,0.2438,0.1129,0.1131,0.5554,0.2357,0.2349,0.2412,0.3292,0.023,0.3536,0.0301,0.2013,0.0266,0.2918,0.0321,,,-0.1624,0.0369,-0.0852,0.031,,
2712478319387225600,4859.0,115.2,4.626,0.15,-0.2293,0.0311,-0.2929,0.0428,0.3469,0.8507,0.2095,0.1035,-0.5603,1.6913,0.6467,0.0647,0.4072,0.0654,,,0.5702,0.0654,0.1924,0.0658,,,-1.3766,0.0706,-0.3312,0.04,,
2713355489148180480,5116.6,20.2,2.343,0.041,-0.6754,0.0121,-0.6726,0.0112,0.124,0.0133,-0.4848,0.0402,0.4341,0.0417,0.3128,0.0577,0.1587,0.0225,-0.103,0.0357,0.0645,0.0275,0.0861,0.0331,0.0187,0.0487,-0.1928,0.0331,-0.0936,0.0282,-0.1786,0.1751
2728314787225296000,5520.3,51.0,4.582,0.06,-0.6982,0.02,-0.7136,0.0181,0.2352,0.0299,0.1328,0.0983,-0.0803,0.1416,0.0889,0.1507,0.3376,0.0305,0.3046,0.0434,0.1494,0.0344,0.1465,0.0445,-0.6733,0.1496,-0.2888,0.0611,0.0523,0.0483,,
2729064001321068160,4690.1,11.4,2.614,0.032,-0.4077,0.0109,-0.4006,0.0094,0.25,0.0089,0.1175,0.0204,0.0519,0.0234,0.3267,0.0242,0.3186,0.0168,0.3245,0.0294,0.1625,0.0202,0.2124,0.0222,0.2178,0.03,-0.1613,0.023,0.0709,0.0195,-0.45,0.0905
2770680108412906496,4559.8,8.9,1.425,0.034,-1.0291,0.01,-1.0513,0.0093,0.1961,0.0104,-0.4339,0.023,0.2331,0.0253,0.3146,0.0218,0.1182,0.0181,-0.2049,0.0228,0.1803,0.0191,0.1378,0.0241,-0.1743,0.0275,-0.2739,0.0256,-0.066,0.0198,-0.2177,0.0578
2782342456447431424,4360.2,6.9,1.681,0.027,-0.5927,0.0092,-0.5956,0.0079,0.2565,0.0073,0.0035,0.0144,-0.0047,0.0169,0.3096,0.0141,0.2848,0.014,0.2705,0.0211,0.2429,0.0154,0.1811,0.0173,0.0642,0.0206,-0.1519,0.0185,0.0352,0.0146,-0.2571,0.0455
2782589640405311744,5038.4,12.5,2.793,0.034,-0.9958,0.0087,-0.9833,0.0084,0.2842,0.1188,0.0215,0.0306,-0.327,0.0613,0.4406,0.0383,0.3308,0.0179,0.1664,0.0216,0.2745,0.0195,0.2468,0.0244,-0.1217,0.0332,-0.262,0.0254,0.0756,0.0196,-0.2157,0.0948
2782754670228636800,4305.0,8.4,0.931,0.042,-1.494,0.0121,-1.5182,0.0116,0.1803,0.0138,-0.567,0.0291,0.2865,0.0301,0.2124,0.0223,0.1706,0.0232,-0.335,0.0255,0.1536,0.0229,0.1299,0.0324,-0.1356,0.0312,-0.3492,0.0345,-0.0925,0.0262,-0.0646,0.0479
2811973092225462784,5053.4,27.6,2.667,0.061,-1.5276,0.0161,-1.5456,0.0164,0.2496,0.0247,0.0288,0.0831,0.1287,0.1144,0.4931,0.0898,0.2784,0.0373,-0.2283,0.0436,0.1989,0.0407,0.3684,0.0623,-0.2441,0.0728,0.0149,0.0607,-0.2935,0.0499,-0.8511,0.1823
2813835974161090176,4769.8,16.4,1.699,0.056,-1.5856,0.0154,-1.6171,0.0154,0.2331,0.0215,-0.3813,0.0605,0.1105,0.0561,0.346,0.0544,0.2293,0.0336,-0.3826,0.0378,0.1645,0.0349,0.2355,0.0532,0.1291,0.056,-0.597,0.0535,-0.2168,0.0428,-0.0725,0.113
2815483725477843456,4010.6,5.3,1.126,0.025,-0.4211,0.0094,-0.417,0.0077,0.2293,0.006,0.0694,0.0111,0.2195,0.0131,0.2656,0.0102,0.2684,0.0126,0.1539,0.021,0.1318,0.0139,0.1222,0.0149,0.1716,0.0167,-0.0057,0.0159,0.0311,0.0128,,
3092435453086674432,5512.9,48.7,4.543,0.058,-0.8588,0.0193,-0.8804,0.0176,0.2056,0.0183,0.1689,0.0964,0.3029,0.0988,0.2166,0.1336,0.2976,0.0282,0.2174,0.035,0.2076,0.0301,0.1881,0.0405,0.0001,0.1407,-0.1936,0.0624,-0.0013,0.0445,,
3131309099007075840,4695.2,9.8,1.545,0.035,-1.0403,0.0097,-1.057,0.0091,0.162,0.0107,-0.5147,0.0252,0.2054,0.0274,0.337,0.0254,0.1432,0.0183,-0.3501,0.0226,0.1631,0.0194,0.0972,0.0245,-0.0944,0.0292,-0.1937,0.0259,-0.0914,0.02,-0.1137,0.066
3234301349610410624,4496.7,13.2,1.639,0.044,-0.8783,0.0153,-0.9061,0.0137,0.1251,0.0141,-0.282,0.0322,-0.0171,0.0338,0.1967,0.0309,0.0375,0.0252,-0.2483,0.0403,0.0453,0.029,0.1383,0.0367,-0.0974,0.0417,-0.2035,0.0375,-0.0491,0.0321,-0.0737,0.0959
3234400370080562944,4844.4,14.1,2.259,0.04,-0.879,0.0118,-0.8988,0.011,0.1384,0.0128,-0.1788,0.0334,-0.1898,0.0351,0.4706,0.0382,0.1124,0.0218,-0.2272,0.0311,0.1316,0.0249,0.1138,0.0311,-0.1054,0.0398,-0.2774,0.0319,-0.1046,0.0262,-0.1286,0.1092
3243084248492618112,4859.0,13.4,1.877,0.05,-1.8099,0.0117,-1.8358,0.0123,0.3141,0.0191,-0.2278,0.0556,-0.0421,0.0809,0.5132,0.0493,0.2868,0.0288,-0.2913,0.026,0.3025,0.0277,0.469,0.0435,0.1003,0.0456,-0.4049,0.0447,-0.1402,0.0331,-0.0113,0.0852
3247170789616103808,4745.2,14.4,1.415,0.056,-1.8584,0.0141,-1.9146,0.0147,0.27,0.0224,-0.3993,0.0631,0.6993,0.0573,0.3322,0.0514,0.2458,0.0338,-0.3477,0.0318,0.2117,0.0327,0.5416,0.0531,0.1399,0.0522,,,-0.0558,0.0411,-0.0437,0.0903
3262489799793309184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266725672634677888,4611.1,13.1,1.665,0.045,-1.1646,0.014,-1.1801,0.0131,0.2142,0.0153,-0.3232,0.037,-0.0193,0.0377,0.3073,0.0347,0.1709,0.0258,-0.1748,0.0348,0.219,0.0282,0.2511,0.038,0.0675,0.0422,-0.284,0.039,-0.0848,0.0319,0.0419,0.0912
3288831079034186240,4754.7,9.2,2.402,0.029,-0.6498,0.0085,-0.6478,0.0077,0.3034,0.0081,0.0546,0.0188,-0.0183,0.0216,0.3985,0.0216,0.3744,0.0146,0.2991,0.0207,0.247,0.0164,0.2396,0.0186,0.1611,0.0247,-0.1655,0.0197,0.0997,0.0155,-0.2091,0.0675
3308624070743978112,4984.7,19.1,3.545,0.038,-0.2678,0.0133,-0.2736,0.0114,0.0579,0.2266,-0.032,0.0314,0.0262,0.0343,0.0376,0.0461,0.1014,0.021,0.0401,0.0417,-0.0034,0.0274,-0.0077,0.0302,-0.0929,0.0458,-0.0975,0.03,0.0162,0.0271,-0.2959,0.1817
3310637349550385152,5157.5,41.4,2.607,0.077,-1.6642,0.0186,-1.7087,0.0261,0.3133,0.0315,0.2841,0.1202,-0.5318,7.5312,0.3634,0.1317,0.2975,0.0493,-0.3483,0.0521,0.2798,0.0533,0.3483,0.0838,0.1879,0.0963,,,0.1164,0.0648,-0.2317,0.2413
3415165549181944960,4838.7,17.2,1.831,0.059,-1.7937,0.0151,-1.7872,0.0156,0.2336,0.0235,-0.3922,0.0702,0.1338,0.1652,0.3639,0.0625,0.326,0.0356,-0.1115,0.0365,0.2176,0.036,0.3431,0.0574,0.1198,0.0595,-0.2124,0.0574,-0.1459,0.0451,-0.2279,0.1165
3444240652414859136,5058.1,16.3,3.152,0.037,-0.6643,0.0108,-0.6641,0.01,0.2665,0.0116,0.0983,0.0333,0.0064,0.0356,0.378,0.0461,0.3623,0.02,0.3081,0.0304,0.2121,0.0238,0.2842,0.0282,0.2055,0.0409,-0.169,0.0287,0.0581,0.0239,-0.3903,0.1401
3496384652060471680,4790.9,13.5,2.427,0.039,-0.831,0.0119,-0.8286,0.0109,0.3358,0.0121,-0.0054,0.0307,-0.0673,0.0327,0.5536,0.0346,0.3889,0.0211,0.2589,0.0313,0.3315,0.0243,0.2427,0.0298,0.1117,0.038,-0.2171,0.0306,0.0702,0.0253,-0.344,0.1038
3496553186574955520,4996.1,28.5,1.831,0.089,-2.2216,0.0216,-2.2603,0.0379,0.4189,0.0436,,,-0.2218,15.4224,0.4423,0.1394,0.4142,0.0667,,,0.3698,0.0664,0.5712,0.1163,-0.7047,0.1115,,,,,-0.2074,0.2013
3513324690268453120,5025.6,22.7,2.697,0.046,-0.766,0.0143,-0.7819,0.0132,0.1299,0.0156,-0.0042,0.0466,-0.0442,0.0469,0.4398,0.0614,0.1366,0.0264,0.01,0.0426,0.0501,0.0323,0.1459,0.0404,0.0538,0.0557,-0.3148,0.0399,0.025,0.0348,-0.4352,0.1854
3568121669738208000,4653.9,13.6,1.728,0.047,-1.2956,0.014,-1.2982,0.0134,0.2326,0.0164,-0.3211,0.0411,-0.127,0.0517,0.2846,0.0381,0.2881,0.0272,-0.1363,0.0346,0.1761,0.0292,0.1947,0.0405,-0.0544,0.0444,-0.2754,0.0414,0.0163,0.0336,-0.2969,0.0937
3602036140256454784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604163209923139200,5124.5,26.6,1.952,0.076,-2.2161,0.0177,-2.0976,0.0219,0.3586,0.0352,0.1109,0.1388,1.1354,0.2183,0.196,0.1301,0.5343,0.0503,0.4424,0.0452,0.446,0.0505,,,,,0.5188,0.084,0.5095,0.0665,0.2302,0.1948
3606389553466632320,4905.4,20.0,2.965,0.042,-0.3718,0.0151,-0.382,0.013,0.1775,0.0131,0.1592,0.0352,0.047,0.0376,0.2587,0.048,0.291,0.0238,0.1823,0.0474,0.1559,0.0309,0.0782,0.0352,0.0691,0.0506,-0.0803,0.0348,0.0052,0.0318,-0.0802,0.186
3608981750912397184,4026.8,6.4,0.715,0.035,-1.1638,0.0116,-1.1534,0.0104,0.2321,0.0102,-0.1906,0.0187,0.3154,0.0207,0.2589,0.0149,0.3388,0.0188,-0.0132,0.0242,0.2593,0.0192,0.216,0.0244,-0.1089,0.0237,-0.1063,0.0263,0.1626,0.0204,,
3610260246713189888,4997.0,19.0,2.432,0.06,-1.8189,0.0143,-1.8451,0.0151,0.3305,0.0245,0.2777,0.0809,-0.5142,0.9143,0.6398,0.0774,0.3461,0.0361,-0.3009,0.0349,0.2837,0.0363,0.0075,0.0589,,,-0.2006,0.0584,-0.0539,0.0453,-0.1646,0.1332
3610983759723934848,4755.5,15.0,2.178,0.043,-0.8546,0.0137,-0.8635,0.0125,0.2097,0.0138,-0.0831,0.0351,-0.028,0.0366,0.4049,0.0386,0.2679,0.024,0.0949,0.0371,0.1596,0.0279,0.1856,0.0351,0.0384,0.0436,-0.2142,0.0356,0.0219,0.0302,-0.0485,0.1171
3613069705080681216,3819.5,5.0,0.841,0.029,-0.7705,0.0108,-0.7596,0.0091,0.3234,0.0074,0.144,0.0131,0.0936,0.015,0.3527,0.0112,0.3499,0.015,,,0.2703,0.016,0.2123,0.0184,,,,,0.146,0.0157,,
3614617954891437824,4611.3,12.1,2.392,0.035,-0.4795,0.0125,-0.4723,0.0107,0.2481,0.0101,0.0937,0.0229,0.1274,0.0257,0.3313,0.0256,0.2821,0.019,0.3251,0.0342,0.2044,0.023,0.1905,0.0259,0.1704,0.0335,-0.1086,0.0266,0.0919,0.023,-0.2882,0.0952
3615917337117123584,4979.9,21.7,2.582,0.056,-1.2438,0.016,-1.264,0.0155,0.1391,0.0209,-0.5057,0.127,-0.5076,0.6275,0.3295,0.073,0.107,0.0332,-0.2303,0.0446,0.108,0.0378,0.22,0.0537,-0.1125,0.0653,-0.0995,0.0528,-0.0996,0.0445,0.1665,0.1755
3632482407502650624,5826.9,69.9,4.521,0.069,-1.3066,0.0211,-1.3207,0.019,0.2598,0.2089,0.2107,0.1476,1.028,0.1234,0.212,0.2395,0.3364,0.0306,-0.0302,0.0364,0.2441,0.0332,0.2691,0.048,0.0485,0.2041,,,0.0822,0.0511,,
